,model_name,corpus,seed,suite,correct,tag,circuit,correct_delta,has_modifier,test_ppl
20312,random,,643,fgd_subject,0.125,fgd,Long-Distance Dependencies,,,
20313,random,,643,mvrr,0.25,mvrr,Garden-Path Effects,,False,
20314,random,,643,mvrr_mod,0.32142857142857145,mvrr,Garden-Path Effects,,True,
20315,random,,643,npi_orc_any,0.13157894736842105,npi,Licensing,,,
20316,random,,643,npi_orc_ever,0.21052631578947367,npi,Licensing,,,
20317,random,,643,npi_src_any,0.15789473684210525,npi,Licensing,,,
20318,random,,643,npi_src_ever,0.2894736842105263,npi,Licensing,,,
20319,random,,643,npz_ambig,0.20833333333333334,npz,Garden-Path Effects,,False,
20320,random,,643,npz_ambig_mod,0.20833333333333334,npz,Garden-Path Effects,,True,
20321,random,,643,npz_obj,0.375,npz,Garden-Path Effects,,False,
20322,random,,643,npz_obj_mod,0.25,npz,Garden-Path Effects,,True,
20323,random,,643,number_orc,0.3157894736842105,number,Agreement,,,
20324,random,,643,number_prep,0.21052631578947367,number,Agreement,,,
20325,random,,643,number_src,0.2631578947368421,number,Agreement,,,
20326,random,,643,reflexive_orc_fem,0.2631578947368421,reflexive,Licensing,,,
20327,random,,643,reflexive_orc_masc,0.3157894736842105,reflexive,Licensing,,,
20328,random,,643,reflexive_prep_fem,0.21052631578947367,reflexive,Licensing,,,
20329,random,,643,reflexive_prep_masc,0.15789473684210525,reflexive,Licensing,,,
20330,random,,643,reflexive_src_fem,0.21052631578947367,reflexive,Licensing,,,
20331,random,,643,reflexive_src_masc,0.2631578947368421,reflexive,Licensing,,,
20332,random,,643,subordination,0.34782608695652173,subordination,Gross Syntactic State,,,
20333,random,,643,subordination_orc-orc,0.21739130434782608,subordination,Gross Syntactic State,,,
20334,random,,643,subordination_pp-pp,0.21739130434782608,subordination,Gross Syntactic State,,,
20335,random,,643,subordination_src-src,0.2608695652173913,subordination,Gross Syntactic State,,,
20336,random,,644,center_embed,0.5357142857142857,center,Center Embedding,,False,
20337,random,,644,center_embed_mod,0.39285714285714285,center,Center Embedding,,True,
20338,random,,644,cleft,0.45,cleft,Long-Distance Dependencies,,False,
20339,random,,644,cleft_modifier,0.6,cleft,Long-Distance Dependencies,,True,
20340,random,,644,fgd_hierarchy,0.16666666666666666,fgd,Long-Distance Dependencies,,,
20341,random,,644,fgd_object,0.4166666666666667,fgd,Long-Distance Dependencies,,,
20342,random,,644,fgd_pp,0.25,fgd,Long-Distance Dependencies,,,
20343,random,,644,fgd_subject,0.25,fgd,Long-Distance Dependencies,,,
20344,random,,644,mvrr,0.32142857142857145,mvrr,Garden-Path Effects,,False,
20345,random,,644,mvrr_mod,0.35714285714285715,mvrr,Garden-Path Effects,,True,
20346,random,,644,npi_orc_any,0.21052631578947367,npi,Licensing,,,
20347,random,,644,npi_orc_ever,0.13157894736842105,npi,Licensing,,,
20348,random,,644,npi_src_any,0.2631578947368421,npi,Licensing,,,
20349,random,,644,npi_src_ever,0.18421052631578946,npi,Licensing,,,
20350,random,,644,npz_ambig,0.16666666666666666,npz,Garden-Path Effects,,False,
20351,random,,644,npz_ambig_mod,0.2916666666666667,npz,Garden-Path Effects,,True,
20352,random,,644,npz_obj,0.20833333333333334,npz,Garden-Path Effects,,False,
20353,random,,644,npz_obj_mod,0.16666666666666666,npz,Garden-Path Effects,,True,
20354,random,,644,number_orc,0.3157894736842105,number,Agreement,,,
20355,random,,644,number_prep,0.42105263157894735,number,Agreement,,,
20356,random,,644,number_src,0.2631578947368421,number,Agreement,,,
20357,random,,644,reflexive_orc_fem,0.3157894736842105,reflexive,Licensing,,,
20358,random,,644,reflexive_orc_masc,0.2631578947368421,reflexive,Licensing,,,
20359,random,,644,reflexive_prep_fem,0.5263157894736842,reflexive,Licensing,,,
20360,random,,644,reflexive_prep_masc,0.3684210526315789,reflexive,Licensing,,,
20361,random,,644,reflexive_src_fem,0.15789473684210525,reflexive,Licensing,,,
20362,random,,644,reflexive_src_masc,0.2631578947368421,reflexive,Licensing,,,
20363,random,,644,subordination,0.17391304347826086,subordination,Gross Syntactic State,,,
20364,random,,644,subordination_orc-orc,0.34782608695652173,subordination,Gross Syntactic State,,,
20365,random,,644,subordination_pp-pp,0.391304347826087,subordination,Gross Syntactic State,,,
20366,random,,644,subordination_src-src,0.34782608695652173,subordination,Gross Syntactic State,,,
20367,random,,645,center_embed,0.42857142857142855,center,Center Embedding,,False,
20368,random,,645,center_embed_mod,0.6071428571428571,center,Center Embedding,,True,
20369,random,,645,cleft,0.475,cleft,Long-Distance Dependencies,,False,
20370,random,,645,cleft_modifier,0.525,cleft,Long-Distance Dependencies,,True,
20371,random,,645,fgd_hierarchy,0.25,fgd,Long-Distance Dependencies,,,
20372,random,,645,fgd_object,0.20833333333333334,fgd,Long-Distance Dependencies,,,
20373,random,,645,fgd_pp,0.2916666666666667,fgd,Long-Distance Dependencies,,,
20374,random,,645,fgd_subject,0.2916666666666667,fgd,Long-Distance Dependencies,,,
20375,random,,645,mvrr,0.39285714285714285,mvrr,Garden-Path Effects,,False,
20376,random,,645,mvrr_mod,0.17857142857142858,mvrr,Garden-Path Effects,,True,
20377,random,,645,npi_orc_any,0.18421052631578946,npi,Licensing,,,
20378,random,,645,npi_orc_ever,0.21052631578947367,npi,Licensing,,,
20379,random,,645,npi_src_any,0.15789473684210525,npi,Licensing,,,
20380,random,,645,npi_src_ever,0.39473684210526316,npi,Licensing,,,
20381,random,,645,npz_ambig,0.20833333333333334,npz,Garden-Path Effects,,False,
20382,random,,645,npz_ambig_mod,0.4166666666666667,npz,Garden-Path Effects,,True,
20383,random,,645,npz_obj,0.3333333333333333,npz,Garden-Path Effects,,False,
20384,random,,645,npz_obj_mod,0.4583333333333333,npz,Garden-Path Effects,,True,
20385,random,,645,number_orc,0.2631578947368421,number,Agreement,,,
20386,random,,645,number_prep,0.15789473684210525,number,Agreement,,,
20387,random,,645,number_src,0.2631578947368421,number,Agreement,,,
20388,random,,645,reflexive_orc_fem,0.21052631578947367,reflexive,Licensing,,,
20389,random,,645,reflexive_orc_masc,0.10526315789473684,reflexive,Licensing,,,
20390,random,,645,reflexive_prep_fem,0.21052631578947367,reflexive,Licensing,,,
20391,random,,645,reflexive_prep_masc,0.3157894736842105,reflexive,Licensing,,,
20392,random,,645,reflexive_src_fem,0.21052631578947367,reflexive,Licensing,,,
20393,random,,645,reflexive_src_masc,0.2631578947368421,reflexive,Licensing,,,
20394,random,,645,subordination,0.2608695652173913,subordination,Gross Syntactic State,,,
20395,random,,645,subordination_orc-orc,0.17391304347826086,subordination,Gross Syntactic State,,,
20396,random,,645,subordination_pp-pp,0.2608695652173913,subordination,Gross Syntactic State,,,
20397,random,,645,subordination_src-src,0.391304347826087,subordination,Gross Syntactic State,,,
20398,random,,646,center_embed,0.5,center,Center Embedding,,False,
20399,random,,646,center_embed_mod,0.5,center,Center Embedding,,True,
20400,random,,646,cleft,0.525,cleft,Long-Distance Dependencies,,False,
20401,random,,646,cleft_modifier,0.5,cleft,Long-Distance Dependencies,,True,
20402,random,,646,fgd_hierarchy,0.125,fgd,Long-Distance Dependencies,,,
20403,random,,646,fgd_object,0.375,fgd,Long-Distance Dependencies,,,
20404,random,,646,fgd_pp,0.16666666666666666,fgd,Long-Distance Dependencies,,,
20405,random,,646,fgd_subject,0.5,fgd,Long-Distance Dependencies,,,
20406,random,,646,mvrr,0.42857142857142855,mvrr,Garden-Path Effects,,False,
20407,random,,646,mvrr_mod,0.35714285714285715,mvrr,Garden-Path Effects,,True,
20408,random,,646,npi_orc_any,0.15789473684210525,npi,Licensing,,,
20409,random,,646,npi_orc_ever,0.2631578947368421,npi,Licensing,,,
20410,random,,646,npi_src_any,0.15789473684210525,npi,Licensing,,,
20411,random,,646,npi_src_ever,0.23684210526315788,npi,Licensing,,,
20412,random,,646,npz_ambig,0.3333333333333333,npz,Garden-Path Effects,,False,
20413,random,,646,npz_ambig_mod,0.2916666666666667,npz,Garden-Path Effects,,True,
20414,random,,646,npz_obj,0.25,npz,Garden-Path Effects,,False,
20415,random,,646,npz_obj_mod,0.2916666666666667,npz,Garden-Path Effects,,True,
20416,random,,646,number_orc,0.3157894736842105,number,Agreement,,,
20417,random,,646,number_prep,0.2631578947368421,number,Agreement,,,
20418,random,,646,number_src,0.10526315789473684,number,Agreement,,,
20419,random,,646,reflexive_orc_fem,0.3157894736842105,reflexive,Licensing,,,
20420,random,,646,reflexive_orc_masc,0.2631578947368421,reflexive,Licensing,,,
20421,random,,646,reflexive_prep_fem,0.2631578947368421,reflexive,Licensing,,,
20422,random,,646,reflexive_prep_masc,0.42105263157894735,reflexive,Licensing,,,
20423,random,,646,reflexive_src_fem,0.10526315789473684,reflexive,Licensing,,,
20424,random,,646,reflexive_src_masc,0.15789473684210525,reflexive,Licensing,,,
20425,random,,646,subordination,0.43478260869565216,subordination,Gross Syntactic State,,,
20426,random,,646,subordination_orc-orc,0.17391304347826086,subordination,Gross Syntactic State,,,
20427,random,,646,subordination_pp-pp,0.13043478260869565,subordination,Gross Syntactic State,,,
20428,random,,646,subordination_src-src,0.17391304347826086,subordination,Gross Syntactic State,,,
20429,random,,647,center_embed,0.5357142857142857,center,Center Embedding,,False,
20430,random,,647,center_embed_mod,0.39285714285714285,center,Center Embedding,,True,
20431,random,,647,cleft,0.625,cleft,Long-Distance Dependencies,,False,
20432,random,,647,cleft_modifier,0.55,cleft,Long-Distance Dependencies,,True,
20433,random,,647,fgd_hierarchy,0.375,fgd,Long-Distance Dependencies,,,
20434,random,,647,fgd_object,0.3333333333333333,fgd,Long-Distance Dependencies,,,
20435,random,,647,fgd_pp,0.16666666666666666,fgd,Long-Distance Dependencies,,,
20436,random,,647,fgd_subject,0.3333333333333333,fgd,Long-Distance Dependencies,,,
20437,random,,647,mvrr,0.32142857142857145,mvrr,Garden-Path Effects,,False,
20438,random,,647,mvrr_mod,0.17857142857142858,mvrr,Garden-Path Effects,,True,
20439,random,,647,npi_orc_any,0.21052631578947367,npi,Licensing,,,
20440,random,,647,npi_orc_ever,0.05263157894736842,npi,Licensing,,,
20441,random,,647,npi_src_any,0.13157894736842105,npi,Licensing,,,
20442,random,,647,npi_src_ever,0.2631578947368421,npi,Licensing,,,
20443,random,,647,npz_ambig,0.25,npz,Garden-Path Effects,,False,
20444,random,,647,npz_ambig_mod,0.2916666666666667,npz,Garden-Path Effects,,True,
20445,random,,647,npz_obj,0.20833333333333334,npz,Garden-Path Effects,,False,
20446,random,,647,npz_obj_mod,0.4583333333333333,npz,Garden-Path Effects,,True,
20447,random,,647,number_orc,0.2631578947368421,number,Agreement,,,
20448,random,,647,number_prep,0.3157894736842105,number,Agreement,,,
20449,random,,647,number_src,0.15789473684210525,number,Agreement,,,
20450,random,,647,reflexive_orc_fem,0.2631578947368421,reflexive,Licensing,,,
20451,random,,647,reflexive_orc_masc,0.15789473684210525,reflexive,Licensing,,,
20452,random,,647,reflexive_prep_fem,0.21052631578947367,reflexive,Licensing,,,
20453,random,,647,reflexive_prep_masc,0.3157894736842105,reflexive,Licensing,,,
20454,random,,647,reflexive_src_fem,0.21052631578947367,reflexive,Licensing,,,
20455,random,,647,reflexive_src_masc,0.3684210526315789,reflexive,Licensing,,,
20456,random,,647,subordination,0.34782608695652173,subordination,Gross Syntactic State,,,
20457,random,,647,subordination_orc-orc,0.30434782608695654,subordination,Gross Syntactic State,,,
20458,random,,647,subordination_pp-pp,0.21739130434782608,subordination,Gross Syntactic State,,,
20459,random,,647,subordination_src-src,0.30434782608695654,subordination,Gross Syntactic State,,,
20460,random,,648,center_embed,0.4642857142857143,center,Center Embedding,,False,
20461,random,,648,center_embed_mod,0.6071428571428571,center,Center Embedding,,True,
20462,random,,648,cleft,0.525,cleft,Long-Distance Dependencies,,False,
20463,random,,648,cleft_modifier,0.525,cleft,Long-Distance Dependencies,,True,
20464,random,,648,fgd_hierarchy,0.16666666666666666,fgd,Long-Distance Dependencies,,,
20465,random,,648,fgd_object,0.20833333333333334,fgd,Long-Distance Dependencies,,,
20466,random,,648,fgd_pp,0.25,fgd,Long-Distance Dependencies,,,
20467,random,,648,fgd_subject,0.16666666666666666,fgd,Long-Distance Dependencies,,,
20468,random,,648,mvrr,0.21428571428571427,mvrr,Garden-Path Effects,,False,
20469,random,,648,mvrr_mod,0.21428571428571427,mvrr,Garden-Path Effects,,True,
20470,random,,648,npi_orc_any,0.2631578947368421,npi,Licensing,,,
20471,random,,648,npi_orc_ever,0.18421052631578946,npi,Licensing,,,
20472,random,,648,npi_src_any,0.34210526315789475,npi,Licensing,,,
20473,random,,648,npi_src_ever,0.2631578947368421,npi,Licensing,,,
20474,random,,648,npz_ambig,0.3333333333333333,npz,Garden-Path Effects,,False,
20475,random,,648,npz_ambig_mod,0.16666666666666666,npz,Garden-Path Effects,,True,
20476,random,,648,npz_obj,0.3333333333333333,npz,Garden-Path Effects,,False,
20477,random,,648,npz_obj_mod,0.16666666666666666,npz,Garden-Path Effects,,True,
20478,random,,648,number_orc,0.3157894736842105,number,Agreement,,,
20479,random,,648,number_prep,0.15789473684210525,number,Agreement,,,
20480,random,,648,number_src,0.21052631578947367,number,Agreement,,,
20481,random,,648,reflexive_orc_fem,0.2631578947368421,reflexive,Licensing,,,
20482,random,,648,reflexive_orc_masc,0.15789473684210525,reflexive,Licensing,,,
20483,random,,648,reflexive_prep_fem,0.21052631578947367,reflexive,Licensing,,,
20484,random,,648,reflexive_prep_masc,0.2631578947368421,reflexive,Licensing,,,
20485,random,,648,reflexive_src_fem,0.2631578947368421,reflexive,Licensing,,,
20486,random,,648,reflexive_src_masc,0.42105263157894735,reflexive,Licensing,,,
20487,random,,648,subordination,0.17391304347826086,subordination,Gross Syntactic State,,,
20488,random,,648,subordination_orc-orc,0.2608695652173913,subordination,Gross Syntactic State,,,
20489,random,,648,subordination_pp-pp,0.13043478260869565,subordination,Gross Syntactic State,,,
20490,random,,648,subordination_src-src,0.30434782608695654,subordination,Gross Syntactic State,,,
20491,random,,649,center_embed,0.5714285714285714,center,Center Embedding,,False,
20492,random,,649,center_embed_mod,0.4642857142857143,center,Center Embedding,,True,
20493,random,,649,cleft,0.55,cleft,Long-Distance Dependencies,,False,
20494,random,,649,cleft_modifier,0.525,cleft,Long-Distance Dependencies,,True,
20495,random,,649,fgd_hierarchy,0.2916666666666667,fgd,Long-Distance Dependencies,,,
20496,random,,649,fgd_object,0.375,fgd,Long-Distance Dependencies,,,
20497,random,,649,fgd_pp,0.20833333333333334,fgd,Long-Distance Dependencies,,,
20498,random,,649,fgd_subject,0.25,fgd,Long-Distance Dependencies,,,
20499,random,,649,mvrr,0.32142857142857145,mvrr,Garden-Path Effects,,False,
20500,random,,649,mvrr_mod,0.10714285714285714,mvrr,Garden-Path Effects,,True,
20501,random,,649,npi_orc_any,0.13157894736842105,npi,Licensing,,,
20502,random,,649,npi_orc_ever,0.23684210526315788,npi,Licensing,,,
20503,random,,649,npi_src_any,0.13157894736842105,npi,Licensing,,,
20504,random,,649,npi_src_ever,0.18421052631578946,npi,Licensing,,,
20505,random,,649,npz_ambig,0.375,npz,Garden-Path Effects,,False,
20506,random,,649,npz_ambig_mod,0.25,npz,Garden-Path Effects,,True,
20507,random,,649,npz_obj,0.375,npz,Garden-Path Effects,,False,
20508,random,,649,npz_obj_mod,0.3333333333333333,npz,Garden-Path Effects,,True,
20509,random,,649,number_orc,0.15789473684210525,number,Agreement,,,
20510,random,,649,number_prep,0.3157894736842105,number,Agreement,,,
20511,random,,649,number_src,0.15789473684210525,number,Agreement,,,
20512,random,,649,reflexive_orc_fem,0.21052631578947367,reflexive,Licensing,,,
20513,random,,649,reflexive_orc_masc,0.2631578947368421,reflexive,Licensing,,,
20514,random,,649,reflexive_prep_fem,0.21052631578947367,reflexive,Licensing,,,
20515,random,,649,reflexive_prep_masc,0.2631578947368421,reflexive,Licensing,,,
20516,random,,649,reflexive_src_fem,0.3684210526315789,reflexive,Licensing,,,
20517,random,,649,reflexive_src_masc,0.2631578947368421,reflexive,Licensing,,,
20518,random,,649,subordination,0.2608695652173913,subordination,Gross Syntactic State,,,
20519,random,,649,subordination_orc-orc,0.2608695652173913,subordination,Gross Syntactic State,,,
20520,random,,649,subordination_pp-pp,0.17391304347826086,subordination,Gross Syntactic State,,,
20521,random,,649,subordination_src-src,0.34782608695652173,subordination,Gross Syntactic State,,,
20522,random,,650,center_embed,0.6071428571428571,center,Center Embedding,,False,
20523,random,,650,center_embed_mod,0.6071428571428571,center,Center Embedding,,True,
20524,random,,650,cleft,0.55,cleft,Long-Distance Dependencies,,False,
20525,random,,650,cleft_modifier,0.375,cleft,Long-Distance Dependencies,,True,
20526,random,,650,fgd_hierarchy,0.25,fgd,Long-Distance Dependencies,,,
20527,random,,650,fgd_object,0.375,fgd,Long-Distance Dependencies,,,
20528,random,,650,fgd_pp,0.16666666666666666,fgd,Long-Distance Dependencies,,,
20529,random,,650,fgd_subject,0.20833333333333334,fgd,Long-Distance Dependencies,,,
20530,random,,650,mvrr,0.39285714285714285,mvrr,Garden-Path Effects,,False,
20531,random,,650,mvrr_mod,0.2857142857142857,mvrr,Garden-Path Effects,,True,
20532,random,,650,npi_orc_any,0.21052631578947367,npi,Licensing,,,
20533,random,,650,npi_orc_ever,0.21052631578947367,npi,Licensing,,,
20534,random,,650,npi_src_any,0.23684210526315788,npi,Licensing,,,
20535,random,,650,npi_src_ever,0.3157894736842105,npi,Licensing,,,
20536,random,,650,npz_ambig,0.25,npz,Garden-Path Effects,,False,
20537,random,,650,npz_ambig_mod,0.4583333333333333,npz,Garden-Path Effects,,True,
20538,random,,650,npz_obj,0.25,npz,Garden-Path Effects,,False,
20539,random,,650,npz_obj_mod,0.375,npz,Garden-Path Effects,,True,
20540,random,,650,number_orc,0.21052631578947367,number,Agreement,,,
20541,random,,650,number_prep,0.42105263157894735,number,Agreement,,,
20542,random,,650,number_src,0.3157894736842105,number,Agreement,,,
20543,random,,650,reflexive_orc_fem,0.42105263157894735,reflexive,Licensing,,,
20544,random,,650,reflexive_orc_masc,0.3684210526315789,reflexive,Licensing,,,
20545,random,,650,reflexive_prep_fem,0.47368421052631576,reflexive,Licensing,,,
20546,random,,650,reflexive_prep_masc,0.3157894736842105,reflexive,Licensing,,,
20547,random,,650,reflexive_src_fem,0.21052631578947367,reflexive,Licensing,,,
20548,random,,650,reflexive_src_masc,0.3157894736842105,reflexive,Licensing,,,
20549,random,,650,subordination,0.17391304347826086,subordination,Gross Syntactic State,,,
20550,random,,650,subordination_orc-orc,0.30434782608695654,subordination,Gross Syntactic State,,,
20551,random,,650,subordination_pp-pp,0.08695652173913043,subordination,Gross Syntactic State,,,
20552,random,,650,subordination_src-src,0.08695652173913043,subordination,Gross Syntactic State,,,
20553,random,,651,center_embed,0.4642857142857143,center,Center Embedding,,False,
20554,random,,651,center_embed_mod,0.6071428571428571,center,Center Embedding,,True,
20555,random,,651,cleft,0.55,cleft,Long-Distance Dependencies,,False,
20556,random,,651,cleft_modifier,0.575,cleft,Long-Distance Dependencies,,True,
20557,random,,651,fgd_hierarchy,0.125,fgd,Long-Distance Dependencies,,,
20558,random,,651,fgd_object,0.2916666666666667,fgd,Long-Distance Dependencies,,,
20559,random,,651,fgd_pp,0.125,fgd,Long-Distance Dependencies,,,
20560,random,,651,fgd_subject,0.375,fgd,Long-Distance Dependencies,,,
20561,random,,651,mvrr,0.35714285714285715,mvrr,Garden-Path Effects,,False,
20562,random,,651,mvrr_mod,0.32142857142857145,mvrr,Garden-Path Effects,,True,
20563,random,,651,npi_orc_any,0.2631578947368421,npi,Licensing,,,
20564,random,,651,npi_orc_ever,0.15789473684210525,npi,Licensing,,,
20565,random,,651,npi_src_any,0.23684210526315788,npi,Licensing,,,
20566,random,,651,npi_src_ever,0.2894736842105263,npi,Licensing,,,
20567,random,,651,npz_ambig,0.16666666666666666,npz,Garden-Path Effects,,False,
20568,random,,651,npz_ambig_mod,0.4583333333333333,npz,Garden-Path Effects,,True,
20569,random,,651,npz_obj,0.20833333333333334,npz,Garden-Path Effects,,False,
20570,random,,651,npz_obj_mod,0.3333333333333333,npz,Garden-Path Effects,,True,
20571,random,,651,number_orc,0.2631578947368421,number,Agreement,,,
20572,random,,651,number_prep,0.15789473684210525,number,Agreement,,,
20573,random,,651,number_src,0.3157894736842105,number,Agreement,,,
20574,random,,651,reflexive_orc_fem,0.42105263157894735,reflexive,Licensing,,,
20575,random,,651,reflexive_orc_masc,0.2631578947368421,reflexive,Licensing,,,
20576,random,,651,reflexive_prep_fem,0.15789473684210525,reflexive,Licensing,,,
20577,random,,651,reflexive_prep_masc,0.3157894736842105,reflexive,Licensing,,,
20578,random,,651,reflexive_src_fem,0.3157894736842105,reflexive,Licensing,,,
20579,random,,651,reflexive_src_masc,0.42105263157894735,reflexive,Licensing,,,
20580,random,,651,subordination,0.2608695652173913,subordination,Gross Syntactic State,,,
20581,random,,651,subordination_orc-orc,0.17391304347826086,subordination,Gross Syntactic State,,,
20582,random,,651,subordination_pp-pp,0.21739130434782608,subordination,Gross Syntactic State,,,
20583,random,,651,subordination_src-src,0.21739130434782608,subordination,Gross Syntactic State,,,
20584,random,,652,center_embed,0.4642857142857143,center,Center Embedding,,False,
20585,random,,652,center_embed_mod,0.39285714285714285,center,Center Embedding,,True,
20586,random,,652,cleft,0.55,cleft,Long-Distance Dependencies,,False,
20587,random,,652,cleft_modifier,0.575,cleft,Long-Distance Dependencies,,True,
20588,random,,652,fgd_hierarchy,0.16666666666666666,fgd,Long-Distance Dependencies,,,
20589,random,,652,fgd_object,0.25,fgd,Long-Distance Dependencies,,,
20590,random,,652,fgd_pp,0.3333333333333333,fgd,Long-Distance Dependencies,,,
20591,random,,652,fgd_subject,0.3333333333333333,fgd,Long-Distance Dependencies,,,
20592,random,,652,mvrr,0.2857142857142857,mvrr,Garden-Path Effects,,False,
20593,random,,652,mvrr_mod,0.14285714285714285,mvrr,Garden-Path Effects,,True,
20594,random,,652,npi_orc_any,0.23684210526315788,npi,Licensing,,,
20595,random,,652,npi_orc_ever,0.42105263157894735,npi,Licensing,,,
20596,random,,652,npi_src_any,0.18421052631578946,npi,Licensing,,,
20597,random,,652,npi_src_ever,0.13157894736842105,npi,Licensing,,,
20598,random,,652,npz_ambig,0.3333333333333333,npz,Garden-Path Effects,,False,
20599,random,,652,npz_ambig_mod,0.3333333333333333,npz,Garden-Path Effects,,True,
20600,random,,652,npz_obj,0.20833333333333334,npz,Garden-Path Effects,,False,
20601,random,,652,npz_obj_mod,0.16666666666666666,npz,Garden-Path Effects,,True,
20602,random,,652,number_orc,0.2631578947368421,number,Agreement,,,
20603,random,,652,number_prep,0.21052631578947367,number,Agreement,,,
20604,random,,652,number_src,0.3157894736842105,number,Agreement,,,
20605,random,,652,reflexive_orc_fem,0.2631578947368421,reflexive,Licensing,,,
20606,random,,652,reflexive_orc_masc,0.21052631578947367,reflexive,Licensing,,,
20607,random,,652,reflexive_prep_fem,0.15789473684210525,reflexive,Licensing,,,
20608,random,,652,reflexive_prep_masc,0.15789473684210525,reflexive,Licensing,,,
20609,random,,652,reflexive_src_fem,0.3157894736842105,reflexive,Licensing,,,
20610,random,,652,reflexive_src_masc,0.2631578947368421,reflexive,Licensing,,,
20611,random,,652,subordination,0.21739130434782608,subordination,Gross Syntactic State,,,
20612,random,,652,subordination_orc-orc,0.043478260869565216,subordination,Gross Syntactic State,,,
20613,random,,652,subordination_pp-pp,0.2608695652173913,subordination,Gross Syntactic State,,,
20614,random,,652,subordination_src-src,0.17391304347826086,subordination,Gross Syntactic State,,,
20615,random,,653,center_embed,0.5714285714285714,center,Center Embedding,,False,
20616,random,,653,center_embed_mod,0.5357142857142857,center,Center Embedding,,True,
20617,random,,653,cleft,0.425,cleft,Long-Distance Dependencies,,False,
20618,random,,653,cleft_modifier,0.375,cleft,Long-Distance Dependencies,,True,
20619,random,,653,fgd_hierarchy,0.125,fgd,Long-Distance Dependencies,,,
20620,random,,653,fgd_object,0.16666666666666666,fgd,Long-Distance Dependencies,,,
20621,random,,653,fgd_pp,0.25,fgd,Long-Distance Dependencies,,,
20622,random,,653,fgd_subject,0.20833333333333334,fgd,Long-Distance Dependencies,,,
20623,random,,653,mvrr,0.35714285714285715,mvrr,Garden-Path Effects,,False,
20624,random,,653,mvrr_mod,0.2857142857142857,mvrr,Garden-Path Effects,,True,
20625,random,,653,npi_orc_any,0.18421052631578946,npi,Licensing,,,
20626,random,,653,npi_orc_ever,0.2631578947368421,npi,Licensing,,,
20627,random,,653,npi_src_any,0.18421052631578946,npi,Licensing,,,
20628,random,,653,npi_src_ever,0.15789473684210525,npi,Licensing,,,
20629,random,,653,npz_ambig,0.2916666666666667,npz,Garden-Path Effects,,False,
20630,random,,653,npz_ambig_mod,0.20833333333333334,npz,Garden-Path Effects,,True,
20631,random,,653,npz_obj,0.2916666666666667,npz,Garden-Path Effects,,False,
20632,random,,653,npz_obj_mod,0.3333333333333333,npz,Garden-Path Effects,,True,
20633,random,,653,number_orc,0.3157894736842105,number,Agreement,,,
20634,random,,653,number_prep,0.2631578947368421,number,Agreement,,,
20635,random,,653,number_src,0.5263157894736842,number,Agreement,,,
20636,random,,653,reflexive_orc_fem,0.2631578947368421,reflexive,Licensing,,,
20637,random,,653,reflexive_orc_masc,0.15789473684210525,reflexive,Licensing,,,
20638,random,,653,reflexive_prep_fem,0.2631578947368421,reflexive,Licensing,,,
20639,random,,653,reflexive_prep_masc,0.3157894736842105,reflexive,Licensing,,,
20640,random,,653,reflexive_src_fem,0.15789473684210525,reflexive,Licensing,,,
20641,random,,653,reflexive_src_masc,0.21052631578947367,reflexive,Licensing,,,
20642,random,,653,subordination,0.30434782608695654,subordination,Gross Syntactic State,,,
20643,random,,653,subordination_orc-orc,0.30434782608695654,subordination,Gross Syntactic State,,,
20644,random,,653,subordination_pp-pp,0.30434782608695654,subordination,Gross Syntactic State,,,
20645,random,,653,subordination_src-src,0.34782608695652173,subordination,Gross Syntactic State,,,
20646,random,,654,center_embed,0.5714285714285714,center,Center Embedding,,False,
20647,random,,654,center_embed_mod,0.6071428571428571,center,Center Embedding,,True,
20648,random,,654,cleft,0.375,cleft,Long-Distance Dependencies,,False,
20649,random,,654,cleft_modifier,0.575,cleft,Long-Distance Dependencies,,True,
20650,random,,654,fgd_hierarchy,0.3333333333333333,fgd,Long-Distance Dependencies,,,
20651,random,,654,fgd_object,0.20833333333333334,fgd,Long-Distance Dependencies,,,
20652,random,,654,fgd_pp,0.08333333333333333,fgd,Long-Distance Dependencies,,,
20653,random,,654,fgd_subject,0.20833333333333334,fgd,Long-Distance Dependencies,,,
20654,random,,654,mvrr,0.25,mvrr,Garden-Path Effects,,False,
20655,random,,654,mvrr_mod,0.2857142857142857,mvrr,Garden-Path Effects,,True,
20656,random,,654,npi_orc_any,0.23684210526315788,npi,Licensing,,,
20657,random,,654,npi_orc_ever,0.2631578947368421,npi,Licensing,,,
20658,random,,654,npi_src_any,0.13157894736842105,npi,Licensing,,,
20659,random,,654,npi_src_ever,0.23684210526315788,npi,Licensing,,,
20660,random,,654,npz_ambig,0.5,npz,Garden-Path Effects,,False,
20661,random,,654,npz_ambig_mod,0.375,npz,Garden-Path Effects,,True,
20662,random,,654,npz_obj,0.25,npz,Garden-Path Effects,,False,
20663,random,,654,npz_obj_mod,0.25,npz,Garden-Path Effects,,True,
20664,random,,654,number_orc,0.05263157894736842,number,Agreement,,,
20665,random,,654,number_prep,0.3157894736842105,number,Agreement,,,
20666,random,,654,number_src,0.21052631578947367,number,Agreement,,,
20667,random,,654,reflexive_orc_fem,0.15789473684210525,reflexive,Licensing,,,
20668,random,,654,reflexive_orc_masc,0.2631578947368421,reflexive,Licensing,,,
